year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2008,final,mk,ua,mk,ua,4,,
2008,final,mk,gr,mk,gr,3,,
2008,final,mk,am,mk,am,1,,
2008,final,mk,no,mk,no,0,,
2008,final,mk,rs,mk,rs,10,,
2008,final,mk,tr,mk,tr,7,,
2008,final,mk,az,mk,az,8,,
2008,final,mk,il,mk,il,0,,
2008,final,mk,ba,mk,ba,5,,
2008,final,mk,ge,mk,ge,0,,
2008,final,mk,lv,mk,lv,0,,
2008,final,mk,pt,mk,pt,0,,
2008,final,mk,is,mk,is,0,,
2008,final,mk,dk,mk,dk,0,,
2008,final,mk,es,mk,es,0,,
2008,final,mk,al,mk,al,12,,
2008,final,mk,se,mk,se,0,,
2008,final,mk,fr,mk,fr,0,,
2008,final,mk,ro,mk,ro,0,,
2008,final,mk,hr,mk,hr,2,,
2008,final,mk,fi,mk,fi,0,,
2008,final,mk,de,mk,de,0,,
2008,final,mk,pl,mk,pl,0,,
2008,final,mk,gb,mk,gb,0,,
2008,final,no,ru,no,ru,5,,
2008,final,no,ua,no,ua,0,,
2008,final,no,gr,no,gr,0,,
2008,final,no,am,no,am,0,,
2008,final,no,no,no,no,0,,
2008,final,no,rs,no,rs,6,,
2008,final,no,tr,no,tr,2,,
2008,final,no,az,no,az,0,,
2008,final,no,il,no,il,3,,
2008,final,no,ba,no,ba,10,,
2008,final,no,ge,no,ge,0,,
2008,final,no,lv,no,lv,0,,
2008,final,no,pt,no,pt,0,,
2008,final,no,is,no,is,8,,
2008,final,no,dk,no,dk,12,,
2008,final,no,es,no,es,0,,
2008,final,no,al,no,al,0,,
2008,final,no,se,no,se,7,,
2008,final,no,fr,no,fr,1,,
2008,final,no,ro,no,ro,0,,
2008,final,no,hr,no,hr,0,,
2008,final,no,fi,no,fi,4,,
2008,final,no,de,no,de,0,,
2008,final,no,pl,no,pl,0,,
2008,final,no,gb,no,gb,0,,
2008,final,pl,ru,pl,ru,6,,
2008,final,pl,ua,pl,ua,10,,
2008,final,pl,gr,pl,gr,3,,
2008,final,pl,am,pl,am,12,,
2008,final,pl,no,pl,no,8,,
2008,final,pl,rs,pl,rs,4,,
2008,final,pl,tr,pl,tr,0,,
2008,final,pl,az,pl,az,7,,
2008,final,pl,il,pl,il,5,,
2008,final,pl,ba,pl,ba,0,,
2008,final,pl,ge,pl,ge,0,,
2008,final,pl,lv,pl,lv,0,,
2008,final,pl,pt,pl,pt,0,,
2008,final,pl,is,pl,is,0,,
2008,final,pl,dk,pl,dk,0,,
2008,final,pl,es,pl,es,0,,
2008,final,pl,al,pl,al,0,,
2008,final,pl,se,pl,se,0,,
2008,final,pl,fr,pl,fr,1,,
2008,final,pl,ro,pl,ro,0,,
2008,final,pl,hr,pl,hr,0,,
2008,final,pl,fi,pl,fi,2,,
2008,final,pl,de,pl,de,0,,
2008,final,pl,pl,pl,pl,0,,
2008,final,pl,gb,pl,gb,0,,
2008,final,pt,ru,pt,ru,6,,
2008,final,pt,ua,pt,ua,12,,
2008,final,pt,gr,pt,gr,0,,
2008,final,pt,am,pt,am,0,,
2008,final,pt,no,pt,no,2,,
2008,final,pt,rs,pt,rs,0,,
2008,final,pt,tr,pt,tr,0,,
2008,final,pt,az,pt,az,0,,
2008,final,pt,il,pt,il,0,,
2008,final,pt,ba,pt,ba,0,,
2008,final,pt,ge,pt,ge,1,,
2008,final,pt,lv,pt,lv,8,,
2008,final,pt,pt,pt,pt,0,,
2008,final,pt,is,pt,is,7,,
2008,final,pt,dk,pt,dk,5,,
2008,final,pt,es,pt,es,10,,
2008,final,pt,al,pt,al,0,,
2008,final,pt,se,pt,se,0,,
2008,final,pt,fr,pt,fr,0,,
2008,final,pt,ro,pt,ro,4,,
2008,final,pt,hr,pt,hr,3,,
2008,final,pt,fi,pt,fi,0,,
2008,final,pt,de,pt,de,0,,
2008,final,pt,pl,pt,pl,0,,
2008,final,pt,gb,pt,gb,0,,
2008,final,ro,ru,ro,ru,10,,
2008,final,ro,ua,ro,ua,3,,
2008,final,ro,gr,ro,gr,12,,
2008,final,ro,am,ro,am,4,,
2008,final,ro,no,ro,no,5,,
2008,final,ro,rs,ro,rs,7,,
2008,final,ro,tr,ro,tr,8,,
2008,final,ro,az,ro,az,2,,
2008,final,ro,il,ro,il,6,,
2008,final,ro,ba,ro,ba,0,,
2008,final,ro,ge,ro,ge,0,,
2008,final,ro,lv,ro,lv,0,,
2008,final,ro,pt,ro,pt,0,,
2008,final,ro,is,ro,is,0,,
2008,final,ro,dk,ro,dk,0,,
2008,final,ro,es,ro,es,0,,
2008,final,ro,al,ro,al,0,,
2008,final,ro,se,ro,se,0,,
2008,final,ro,fr,ro,fr,0,,
2008,final,ro,ro,ro,ro,0,,
2008,final,ro,hr,ro,hr,1,,
2008,final,ro,fi,ro,fi,0,,
2008,final,ro,de,ro,de,0,,
2008,final,ro,pl,ro,pl,0,,
2008,final,ro,gb,ro,gb,0,,
2008,final,ru,ru,ru,ru,0,,
2008,final,ru,ua,ru,ua,8,,
2008,final,ru,gr,ru,gr,3,,
2008,final,ru,am,ru,am,12,,
2008,final,ru,no,ru,no,5,,
2008,final,ru,rs,ru,rs,4,,
2008,final,ru,tr,ru,tr,2,,
2008,final,ru,az,ru,az,10,,
2008,final,ru,il,ru,il,6,,
2008,final,ru,ba,ru,ba,0,,
2008,final,ru,ge,ru,ge,7,,
2008,final,ru,lv,ru,lv,0,,
2008,final,ru,pt,ru,pt,0,,
2008,final,ru,is,ru,is,0,,
2008,final,ru,dk,ru,dk,0,,
2008,final,ru,es,ru,es,0,,
2008,final,ru,al,ru,al,0,,
2008,final,ru,se,ru,se,0,,
2008,final,ru,fr,ru,fr,0,,
2008,final,ru,ro,ru,ro,0,,
2008,final,ru,hr,ru,hr,1,,
2008,final,ru,fi,ru,fi,0,,
2008,final,ru,de,ru,de,0,,
2008,final,ru,pl,ru,pl,0,,
2008,final,ru,gb,ru,gb,0,,
2008,final,sm,ru,sm,ru,0,,
2008,final,sm,ua,sm,ua,0,,
2008,final,sm,gr,sm,gr,12,,
2008,final,sm,am,sm,am,8,,
2008,final,sm,no,sm,no,7,,
2008,final,sm,rs,sm,rs,0,,
2008,final,sm,tr,sm,tr,4,,
2008,final,sm,az,sm,az,0,,
2008,final,sm,il,sm,il,10,,
2008,final,sm,ba,sm,ba,0,,
2008,final,sm,ge,sm,ge,0,,
2008,final,sm,lv,sm,lv,0,,
2008,final,sm,pt,sm,pt,5,,
2008,final,sm,is,sm,is,0,,
2008,final,sm,dk,sm,dk,2,,
2008,final,sm,es,sm,es,0,,
2008,final,sm,al,sm,al,3,,
2008,final,sm,se,sm,se,0,,
2008,final,sm,fr,sm,fr,0,,
2008,final,sm,ro,sm,ro,1,,
2008,final,sm,hr,sm,hr,0,,
2008,final,sm,fi,sm,fi,0,,
2008,final,sm,de,sm,de,0,,
2008,final,sm,pl,sm,pl,0,,
2008,final,sm,gb,sm,gb,6,,
2008,final,rs,ru,rs,ru,10,,
2008,final,rs,ua,rs,ua,6,,
2008,final,rs,gr,rs,gr,8,,
2008,final,rs,am,rs,am,5,,
2008,final,rs,no,rs,no,4,,
2008,final,rs,rs,rs,rs,0,,
2008,final,rs,tr,rs,tr,0,,
2008,final,rs,az,rs,az,0,,
2008,final,rs,il,rs,il,7,,
2008,final,rs,ba,rs,ba,12,,
2008,final,rs,ge,rs,ge,0,,
2008,final,rs,lv,rs,lv,0,,
2008,final,rs,pt,rs,pt,1,,
2008,final,rs,is,rs,is,0,,
2008,final,rs,dk,rs,dk,0,,
2008,final,rs,es,rs,es,0,,
2008,final,rs,al,rs,al,0,,
2008,final,rs,se,rs,se,2,,
2008,final,rs,fr,rs,fr,0,,
2008,final,rs,ro,rs,ro,0,,
2008,final,rs,hr,rs,hr,3,,
2008,final,rs,fi,rs,fi,0,,
2008,final,rs,de,rs,de,0,,
2008,final,rs,pl,rs,pl,0,,
2008,final,rs,gb,rs,gb,0,,
2008,final,si,ru,si,ru,7,,
2008,final,si,ua,si,ua,2,,
2008,final,si,gr,si,gr,6,,
2008,final,si,am,si,am,5,,
2008,final,si,no,si,no,0,,
2008,final,si,rs,si,rs,12,,
2008,final,si,tr,si,tr,0,,
2008,final,si,az,si,az,1,,
2008,final,si,il,si,il,3,,
2008,final,si,ba,si,ba,10,,
2008,final,si,ge,si,ge,0,,
2008,final,si,lv,si,lv,0,,
2008,final,si,pt,si,pt,0,,
2008,final,si,is,si,is,0,,
2008,final,si,dk,si,dk,0,,
2008,final,si,es,si,es,0,,
2008,final,si,al,si,al,4,,
2008,final,si,se,si,se,0,,
2008,final,si,fr,si,fr,0,,
2008,final,si,ro,si,ro,0,,
2008,final,si,hr,si,hr,8,,
2008,final,si,fi,si,fi,0,,
2008,final,si,de,si,de,0,,
2008,final,si,pl,si,pl,0,,
2008,final,si,gb,si,gb,0,,
2008,final,es,ru,es,ru,5,,
2008,final,es,ua,es,ua,7,,
2008,final,es,gr,es,gr,3,,
2008,final,es,am,es,am,10,,
2008,final,es,no,es,no,6,,
2008,final,es,rs,es,rs,0,,
2008,final,es,tr,es,tr,0,,
2008,final,es,az,es,az,0,,
2008,final,es,il,es,il,0,,
2008,final,es,ba,es,ba,0,,
2008,final,es,ge,es,ge,0,,
2008,final,es,lv,es,lv,2,,
2008,final,es,pt,es,pt,8,,
2008,final,es,is,es,is,4,,
2008,final,es,dk,es,dk,0,,
2008,final,es,es,es,es,0,,
2008,final,es,al,es,al,0,,
2008,final,es,se,es,se,1,,
2008,final,es,fr,es,fr,0,,
2008,final,es,ro,es,ro,12,,
2008,final,es,hr,es,hr,0,,
2008,final,es,fi,es,fi,0,,
2008,final,es,de,es,de,0,,
2008,final,es,pl,es,pl,0,,
2008,final,es,gb,es,gb,0,,
2008,final,se,ru,se,ru,0,,
2008,final,se,ua,se,ua,0,,
2008,final,se,gr,se,gr,1,,
2008,final,se,am,se,am,2,,
2008,final,se,no,se,no,12,,
2008,final,se,rs,se,rs,6,,
2008,final,se,tr,se,tr,0,,
2008,final,se,az,se,az,0,,
2008,final,se,il,se,il,0,,
2008,final,se,ba,se,ba,10,,
2008,final,se,ge,se,ge,0,,
2008,final,se,lv,se,lv,3,,
2008,final,se,pt,se,pt,0,,
2008,final,se,is,se,is,8,,
2008,final,se,dk,se,dk,5,,
2008,final,se,es,se,es,0,,
2008,final,se,al,se,al,0,,
2008,final,se,se,se,se,0,,
2008,final,se,fr,se,fr,4,,
2008,final,se,ro,se,ro,0,,
2008,final,se,hr,se,hr,0,,
2008,final,se,fi,se,fi,7,,
2008,final,se,de,se,de,0,,
2008,final,se,pl,se,pl,0,,
2008,final,se,gb,se,gb,0,,
2008,final,ch,ru,ch,ru,0,,
2008,final,ch,ua,ch,ua,0,,
2008,final,ch,gr,ch,gr,5,,
2008,final,ch,am,ch,am,0,,
2008,final,ch,no,ch,no,0,,
2008,final,ch,rs,ch,rs,12,,
2008,final,ch,tr,ch,tr,6,,
2008,final,ch,az,ch,az,0,,
2008,final,ch,il,ch,il,1,,
2008,final,ch,ba,ch,ba,7,,
2008,final,ch,ge,ch,ge,0,,
2008,final,ch,lv,ch,lv,0,,
2008,final,ch,pt,ch,pt,10,,
2008,final,ch,is,ch,is,0,,
2008,final,ch,dk,ch,dk,0,,
2008,final,ch,es,ch,es,4,,
2008,final,ch,al,ch,al,8,,
2008,final,ch,se,ch,se,0,,
2008,final,ch,fr,ch,fr,0,,
2008,final,ch,ro,ch,ro,0,,
2008,final,ch,hr,ch,hr,3,,
2008,final,ch,fi,ch,fi,0,,
2008,final,ch,de,ch,de,2,,
2008,final,ch,pl,ch,pl,0,,
2008,final,ch,gb,ch,gb,0,,
2008,final,tr,ru,tr,ru,5,,
2008,final,tr,ua,tr,ua,8,,
2008,final,tr,gr,tr,gr,7,,
2008,final,tr,am,tr,am,10,,
2008,final,tr,no,tr,no,2,,
2008,final,tr,rs,tr,rs,0,,
2008,final,tr,tr,tr,tr,0,,
2008,final,tr,az,tr,az,12,,
2008,final,tr,il,tr,il,0,,
2008,final,tr,ba,tr,ba,6,,
2008,final,tr,ge,tr,ge,4,,
2008,final,tr,lv,tr,lv,0,,
2008,final,tr,pt,tr,pt,0,,
2008,final,tr,is,tr,is,0,,
2008,final,tr,dk,tr,dk,0,,
2008,final,tr,es,tr,es,3,,
2008,final,tr,al,tr,al,1,,
2008,final,tr,se,tr,se,0,,
2008,final,tr,fr,tr,fr,0,,
2008,final,tr,ro,tr,ro,0,,
2008,final,tr,hr,tr,hr,0,,
2008,final,tr,fi,tr,fi,0,,
2008,final,tr,de,tr,de,0,,
2008,final,tr,pl,tr,pl,0,,
2008,final,tr,gb,tr,gb,0,,
2008,final,ua,ru,ua,ru,12,,
2008,final,ua,ua,ua,ua,0,,
2008,final,ua,gr,ua,gr,2,,
2008,final,ua,am,ua,am,7,,
2008,final,ua,no,ua,no,6,,
2008,final,ua,rs,ua,rs,0,,
2008,final,ua,tr,ua,tr,4,,
2008,final,ua,az,ua,az,10,,
2008,final,ua,il,ua,il,5,,
2008,final,ua,ba,ua,ba,0,,
2008,final,ua,ge,ua,ge,8,,
2008,final,ua,lv,ua,lv,0,,
2008,final,ua,pt,ua,pt,3,,
2008,final,ua,is,ua,is,0,,
2008,final,ua,dk,ua,dk,0,,
2008,final,ua,es,ua,es,0,,
2008,final,ua,al,ua,al,0,,
2008,final,ua,se,ua,se,0,,
2008,final,ua,fr,ua,fr,0,,
2008,final,ua,ro,ua,ro,0,,
2008,final,ua,hr,ua,hr,1,,
2008,final,ua,fi,ua,fi,0,,
2008,final,ua,de,ua,de,0,,
2008,final,ua,pl,ua,pl,0,,
2008,final,ua,gb,ua,gb,0,,
2008,final,gb,ru,gb,ru,0,,
2008,final,gb,ua,gb,ua,5,,
2008,final,gb,gr,gb,gr,12,,
2008,final,gb,am,gb,am,0,,
2008,final,gb,no,gb,no,7,,
2008,final,gb,rs,gb,rs,0,,
2008,final,gb,tr,gb,tr,8,,
2008,final,gb,az,gb,az,0,,
2008,final,gb,il,gb,il,0,,
2008,final,gb,ba,gb,ba,0,,
2008,final,gb,ge,gb,ge,0,,
2008,final,gb,lv,gb,lv,10,,
2008,final,gb,pt,gb,pt,0,,
2008,final,gb,is,gb,is,6,,
2008,final,gb,dk,gb,dk,3,,
2008,final,gb,es,gb,es,1,,
2008,final,gb,al,gb,al,0,,
2008,final,gb,se,gb,se,0,,
2008,final,gb,fr,gb,fr,2,,
2008,final,gb,ro,gb,ro,0,,
2008,final,gb,hr,gb,hr,0,,
2008,final,gb,fi,gb,fi,0,,
2008,final,gb,de,gb,de,0,,
2008,final,gb,pl,gb,pl,4,,
2008,final,gb,gb,gb,gb,0,,
2008,semi-final-1,ad,gr,ad,gr,5,,
2008,semi-final-1,ad,am,ad,am,3,,
2008,semi-final-1,ad,ru,ad,ru,4,,
2008,semi-final-1,ad,no,ad,no,10,,
2008,semi-final-1,ad,il,ad,il,7,,
2008,semi-final-1,ad,az,ad,az,8,,
2008,semi-final-1,ad,ro,ad,ro,6,,
2008,semi-final-1,ad,fi,ad,fi,12,,
2008,semi-final-1,ad,ba,ad,ba,0,,
2008,semi-final-1,ad,pl,ad,pl,0,,
2008,semi-final-1,ad,si,ad,si,0,,
2008,semi-final-1,ad,md,ad,md,1,,
2008,semi-final-1,ad,nl,ad,nl,0,,
2008,semi-final-1,ad,me,ad,me,0,,
2008,semi-final-1,ad,ie,ad,ie,0,,
2008,semi-final-1,ad,ad,ad,ad,0,,
2008,semi-final-1,ad,be,ad,be,0,,
2008,semi-final-1,ad,ee,ad,ee,0,,
2008,semi-final-1,ad,sm,ad,sm,2,,
2008,semi-final-1,am,gr,am,gr,10,,
2008,semi-final-1,am,am,am,am,0,,
2008,semi-final-1,am,ru,am,ru,12,,
2008,semi-final-1,am,no,am,no,8,,
2008,semi-final-1,am,il,am,il,7,,
2008,semi-final-1,am,az,am,az,2,,
2008,semi-final-1,am,ro,am,ro,5,,
2008,semi-final-1,am,fi,am,fi,0,,
2008,semi-final-1,am,ba,am,ba,0,,
2008,semi-final-1,am,pl,am,pl,1,,
2008,semi-final-1,am,si,am,si,4,,
2008,semi-final-1,am,md,am,md,6,,
2008,semi-final-1,am,nl,am,nl,3,,
2008,semi-final-1,am,me,am,me,0,,
2008,semi-final-1,am,ie,am,ie,0,,
2008,semi-final-1,am,ad,am,ad,0,,
2008,semi-final-1,am,be,am,be,0,,
2008,semi-final-1,am,ee,am,ee,0,,
2008,semi-final-1,am,sm,am,sm,0,,
2008,semi-final-1,az,gr,az,gr,12,,
2008,semi-final-1,az,am,az,am,0,,
2008,semi-final-1,az,ru,az,ru,8,,
2008,semi-final-1,az,no,az,no,7,,
2008,semi-final-1,az,il,az,il,10,,
2008,semi-final-1,az,az,az,az,0,,
2008,semi-final-1,az,ro,az,ro,6,,
2008,semi-final-1,az,fi,az,fi,0,,
2008,semi-final-1,az,ba,az,ba,4,,
2008,semi-final-1,az,pl,az,pl,3,,
2008,semi-final-1,az,si,az,si,1,,
2008,semi-final-1,az,md,az,md,5,,
2008,semi-final-1,az,nl,az,nl,2,,
2008,semi-final-1,az,me,az,me,0,,
2008,semi-final-1,az,ie,az,ie,0,,
2008,semi-final-1,az,ad,az,ad,0,,
2008,semi-final-1,az,be,az,be,0,,
2008,semi-final-1,az,ee,az,ee,0,,
2008,semi-final-1,az,sm,az,sm,0,,
2008,semi-final-1,be,gr,be,gr,10,,
2008,semi-final-1,be,am,be,am,12,,
2008,semi-final-1,be,ru,be,ru,3,,
2008,semi-final-1,be,no,be,no,1,,
2008,semi-final-1,be,il,be,il,7,,
2008,semi-final-1,be,az,be,az,5,,
2008,semi-final-1,be,ro,be,ro,6,,
2008,semi-final-1,be,fi,be,fi,2,,
2008,semi-final-1,be,ba,be,ba,0,,
2008,semi-final-1,be,pl,be,pl,0,,
2008,semi-final-1,be,si,be,si,0,,
2008,semi-final-1,be,md,be,md,0,,
2008,semi-final-1,be,nl,be,nl,8,,
2008,semi-final-1,be,me,be,me,0,,
2008,semi-final-1,be,ie,be,ie,4,,
2008,semi-final-1,be,ad,be,ad,0,,
2008,semi-final-1,be,be,be,be,0,,
2008,semi-final-1,be,ee,be,ee,0,,
2008,semi-final-1,be,sm,be,sm,0,,
2008,semi-final-1,ba,gr,ba,gr,8,,
2008,semi-final-1,ba,am,ba,am,6,,
2008,semi-final-1,ba,ru,ba,ru,7,,
2008,semi-final-1,ba,no,ba,no,4,,
2008,semi-final-1,ba,il,ba,il,5,,
2008,semi-final-1,ba,az,ba,az,3,,
2008,semi-final-1,ba,ro,ba,ro,0,,
2008,semi-final-1,ba,fi,ba,fi,1,,
2008,semi-final-1,ba,ba,ba,ba,0,,
2008,semi-final-1,ba,pl,ba,pl,0,,
2008,semi-final-1,ba,si,ba,si,10,,
2008,semi-final-1,ba,md,ba,md,0,,
2008,semi-final-1,ba,nl,ba,nl,0,,
2008,semi-final-1,ba,me,ba,me,12,,
2008,semi-final-1,ba,ie,ba,ie,2,,
2008,semi-final-1,ba,ad,ba,ad,0,,
2008,semi-final-1,ba,be,ba,be,0,,
2008,semi-final-1,ba,ee,ba,ee,0,,
2008,semi-final-1,ba,sm,ba,sm,0,,
2008,semi-final-1,ee,gr,ee,gr,5,,
2008,semi-final-1,ee,am,ee,am,2,,
2008,semi-final-1,ee,ru,ee,ru,10,,
2008,semi-final-1,ee,no,ee,no,8,,
2008,semi-final-1,ee,il,ee,il,0,,
2008,semi-final-1,ee,az,ee,az,4,,
2008,semi-final-1,ee,ro,ee,ro,0,,
2008,semi-final-1,ee,fi,ee,fi,12,,
2008,semi-final-1,ee,ba,ee,ba,1,,
2008,semi-final-1,ee,pl,ee,pl,0,,
2008,semi-final-1,ee,si,ee,si,0,,
2008,semi-final-1,ee,md,ee,md,0,,
2008,semi-final-1,ee,nl,ee,nl,0,,
2008,semi-final-1,ee,me,ee,me,0,,
2008,semi-final-1,ee,ie,ee,ie,7,,
2008,semi-final-1,ee,ad,ee,ad,3,,
2008,semi-final-1,ee,be,ee,be,6,,
2008,semi-final-1,ee,ee,ee,ee,0,,
2008,semi-final-1,ee,sm,ee,sm,0,,
2008,semi-final-1,fi,gr,fi,gr,3,,
2008,semi-final-1,fi,am,fi,am,4,,
2008,semi-final-1,fi,ru,fi,ru,6,,
2008,semi-final-1,fi,no,fi,no,12,,
2008,semi-final-1,fi,il,fi,il,10,,
2008,semi-final-1,fi,az,fi,az,5,,
2008,semi-final-1,fi,ro,fi,ro,1,,
2008,semi-final-1,fi,fi,fi,fi,0,,
2008,semi-final-1,fi,ba,fi,ba,8,,
2008,semi-final-1,fi,pl,fi,pl,0,,
2008,semi-final-1,fi,si,fi,si,0,,
2008,semi-final-1,fi,md,fi,md,0,,
2008,semi-final-1,fi,nl,fi,nl,0,,
2008,semi-final-1,fi,me,fi,me,0,,
2008,semi-final-1,fi,ie,fi,ie,2,,
2008,semi-final-1,fi,ad,fi,ad,0,,
2008,semi-final-1,fi,be,fi,be,0,,
2008,semi-final-1,fi,ee,fi,ee,7,,
2008,semi-final-1,fi,sm,fi,sm,0,,
2008,semi-final-1,de,gr,de,gr,12,,
2008,semi-final-1,de,am,de,am,10,,
2008,semi-final-1,de,ru,de,ru,6,,
2008,semi-final-1,de,no,de,no,1,,
2008,semi-final-1,de,il,de,il,4,,
2008,semi-final-1,de,az,de,az,8,,
2008,semi-final-1,de,ro,de,ro,3,,
2008,semi-final-1,de,fi,de,fi,2,,
2008,semi-final-1,de,ba,de,ba,7,,
2008,semi-final-1,de,pl,de,pl,5,,
2008,semi-final-1,de,si,de,si,0,,
2008,semi-final-1,de,md,de,md,0,,
2008,semi-final-1,de,nl,de,nl,0,,
2008,semi-final-1,de,me,de,me,0,,
2008,semi-final-1,de,ie,de,ie,0,,
2008,semi-final-1,de,ad,de,ad,0,,
2008,semi-final-1,de,be,de,be,0,,
2008,semi-final-1,de,ee,de,ee,0,,
2008,semi-final-1,de,sm,de,sm,0,,
2008,semi-final-1,gr,gr,gr,gr,0,,
2008,semi-final-1,gr,am,gr,am,12,,
2008,semi-final-1,gr,ru,gr,ru,10,,
2008,semi-final-1,gr,no,gr,no,0,,
2008,semi-final-1,gr,il,gr,il,5,,
2008,semi-final-1,gr,az,gr,az,7,,
2008,semi-final-1,gr,ro,gr,ro,8,,
2008,semi-final-1,gr,fi,gr,fi,6,,
2008,semi-final-1,gr,ba,gr,ba,0,,
2008,semi-final-1,gr,pl,gr,pl,1,,
2008,semi-final-1,gr,si,gr,si,2,,
2008,semi-final-1,gr,md,gr,md,4,,
2008,semi-final-1,gr,nl,gr,nl,0,,
2008,semi-final-1,gr,me,gr,me,0,,
2008,semi-final-1,gr,ie,gr,ie,0,,
2008,semi-final-1,gr,ad,gr,ad,0,,
2008,semi-final-1,gr,be,gr,be,0,,
2008,semi-final-1,gr,ee,gr,ee,0,,
2008,semi-final-1,gr,sm,gr,sm,3,,
2008,semi-final-1,ie,gr,ie,gr,10,,
2008,semi-final-1,ie,am,ie,am,2,,
2008,semi-final-1,ie,ru,ie,ru,4,,
2008,semi-final-1,ie,no,ie,no,8,,
2008,semi-final-1,ie,il,ie,il,0,,
2008,semi-final-1,ie,az,ie,az,5,,
2008,semi-final-1,ie,ro,ie,ro,7,,
2008,semi-final-1,ie,fi,ie,fi,6,,
2008,semi-final-1,ie,ba,ie,ba,3,,
2008,semi-final-1,ie,pl,ie,pl,12,,
2008,semi-final-1,ie,si,ie,si,0,,
2008,semi-final-1,ie,md,ie,md,0,,
2008,semi-final-1,ie,nl,ie,nl,0,,
2008,semi-final-1,ie,me,ie,me,0,,
2008,semi-final-1,ie,ie,ie,ie,0,,
2008,semi-final-1,ie,ad,ie,ad,1,,
2008,semi-final-1,ie,be,ie,be,0,,
2008,semi-final-1,ie,ee,ie,ee,0,,
2008,semi-final-1,ie,sm,ie,sm,0,,
2008,semi-final-1,il,gr,il,gr,7,,
2008,semi-final-1,il,am,il,am,10,,
2008,semi-final-1,il,ru,il,ru,12,,
2008,semi-final-1,il,no,il,no,6,,
2008,semi-final-1,il,il,il,il,0,,
2008,semi-final-1,il,az,il,az,5,,
2008,semi-final-1,il,ro,il,ro,8,,
2008,semi-final-1,il,fi,il,fi,0,,
2008,semi-final-1,il,ba,il,ba,0,,
2008,semi-final-1,il,pl,il,pl,0,,
2008,semi-final-1,il,si,il,si,2,,
2008,semi-final-1,il,md,il,md,0,,
2008,semi-final-1,il,nl,il,nl,1,,
2008,semi-final-1,il,me,il,me,0,,
2008,semi-final-1,il,ie,il,ie,3,,
2008,semi-final-1,il,ad,il,ad,4,,
2008,semi-final-1,il,be,il,be,0,,
2008,semi-final-1,il,ee,il,ee,0,,
2008,semi-final-1,il,sm,il,sm,0,,
2008,semi-final-1,md,gr,md,gr,4,,
2008,semi-final-1,md,am,md,am,5,,
2008,semi-final-1,md,ru,md,ru,7,,
2008,semi-final-1,md,no,md,no,3,,
2008,semi-final-1,md,il,md,il,0,,
2008,semi-final-1,md,az,md,az,10,,
2008,semi-final-1,md,ro,md,ro,12,,
2008,semi-final-1,md,fi,md,fi,8,,
2008,semi-final-1,md,ba,md,ba,6,,
2008,semi-final-1,md,pl,md,pl,0,,
2008,semi-final-1,md,si,md,si,2,,
2008,semi-final-1,md,md,md,md,0,,
2008,semi-final-1,md,nl,md,nl,0,,
2008,semi-final-1,md,me,md,me,0,,
2008,semi-final-1,md,ie,md,ie,0,,
2008,semi-final-1,md,ad,md,ad,0,,
2008,semi-final-1,md,be,md,be,0,,
2008,semi-final-1,md,ee,md,ee,1,,
2008,semi-final-1,md,sm,md,sm,0,,
2008,semi-final-1,me,gr,me,gr,7,,
2008,semi-final-1,me,am,me,am,6,,
2008,semi-final-1,me,ru,me,ru,8,,
2008,semi-final-1,me,no,me,no,4,,
2008,semi-final-1,me,il,me,il,5,,
2008,semi-final-1,me,az,me,az,3,,
2008,semi-final-1,me,ro,me,ro,0,,
2008,semi-final-1,me,fi,me,fi,2,,
2008,semi-final-1,me,ba,me,ba,12,,
2008,semi-final-1,me,pl,me,pl,0,,
2008,semi-final-1,me,si,me,si,10,,
2008,semi-final-1,me,md,me,md,0,,
2008,semi-final-1,me,nl,me,nl,0,,
2008,semi-final-1,me,me,me,me,0,,
2008,semi-final-1,me,ie,me,ie,1,,
2008,semi-final-1,me,ad,me,ad,0,,
2008,semi-final-1,me,be,me,be,0,,
2008,semi-final-1,me,ee,me,ee,0,,
2008,semi-final-1,me,sm,me,sm,0,,
2008,semi-final-1,nl,gr,nl,gr,8,,
2008,semi-final-1,nl,am,nl,am,12,,
2008,semi-final-1,nl,ru,nl,ru,2,,
2008,semi-final-1,nl,no,nl,no,5,,
2008,semi-final-1,nl,il,nl,il,6,,
2008,semi-final-1,nl,az,nl,az,4,,
2008,semi-final-1,nl,ro,nl,ro,3,,
2008,semi-final-1,nl,fi,nl,fi,0,,
2008,semi-final-1,nl,ba,nl,ba,7,,
2008,semi-final-1,nl,pl,nl,pl,0,,
2008,semi-final-1,nl,si,nl,si,0,,
2008,semi-final-1,nl,md,nl,md,0,,
2008,semi-final-1,nl,nl,nl,nl,0,,
2008,semi-final-1,nl,me,nl,me,0,,
2008,semi-final-1,nl,ie,nl,ie,1,,
2008,semi-final-1,nl,ad,nl,ad,0,,
2008,semi-final-1,nl,be,nl,be,10,,
2008,semi-final-1,nl,ee,nl,ee,0,,
2008,semi-final-1,nl,sm,nl,sm,0,,
2008,semi-final-1,no,gr,no,gr,4,,
2008,semi-final-1,no,am,no,am,3,,
2008,semi-final-1,no,ru,no,ru,8,,
2008,semi-final-1,no,no,no,no,0,,
2008,semi-final-1,no,il,no,il,10,,
2008,semi-final-1,no,az,no,az,0,,
